id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,2025-239276,2025-01-03,000001,Vente,160000,142,Unnamed: 6,RUE LAREVELLIERE,4650,49100,49007,Angers,49,Unnamed: 13,Unnamed: 14,49007000CI0009,Unnamed: 16,Unnamed: 17,60,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,1,3,Dépendance,Unnamed: 31,0,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,-0.52765,47.471092,annee,mois,prix_m2,type_encode
2024-593781,2024-07-03,1.0,Vente,91000.0,13.0,,RUE DE LA ROE,6930,49100.0,49007.0,Angers,49.0,,,49007000BS0250,,,1.0,16.75,,,,,,,,,1.0,2.0,Appartement,18.0,1.0,,,,,,-0.553636,47.473351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,5055.555555555556,0
2024-593783,2024-06-05,1.0,Vente,222000.0,12.0,,RUE MAILLE,5070,49100.0,49007.0,Angers,49.0,,,49007000BR0576,,,48.0,,75.0,77.85,,,,,,,2.0,2.0,Appartement,80.0,3.0,,,,,,-0.551487,47.475544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2775.0,0
2024-593784,2024-06-28,1.0,Vente,480000.0,5.0,,RUE LOFFICIAL,1380,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018000AB0142,,,,,,,,,,,,,0.0,1.0,Maison,195.0,8.0,S,sols,,,613.0,-0.103159,47.54297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2461.5384615384614,1
2024-593785,2024-06-24,1.0,Vente,190000.0,39.0,,CHE DES BRUERES,1974,49160.0,49180.0,Longué-Jumelles,49.0,,,49180000AE0393,,,,,,,,,,,,,0.0,1.0,Maison,116.0,4.0,S,sols,,,1284.0,-0.11506,47.392595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1637.9310344827586,1
2024-593786,2024-06-26,1.0,Vente,145500.0,5.0,,RUE DU COLONEL ARTEMIEFF,0251,49380.0,49345.0,Bellevigne-en-Layon,49.0,,,49345133AB0489,,,,,,,,,,,,,0.0,1.0,Maison,45.0,2.0,S,sols,,,146.0,-0.500903,47.236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,3233.3333333333335,1
2024-593789,2024-06-24,1.0,Vente,140000.0,364.0,,RTE DES SAVARIAIS,1929,49520.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493310810B0075,,,,,,,,,,,,,0.0,1.0,Maison,83.0,2.0,S,sols,,,191.0,-0.946963,47.790338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1686.7469879518073,1
2024-593790,2024-06-08,1.0,Vente,282000.0,452.0,,RTE DE PORT THIBAULT,0488,49190.0,49120.0,Denée,49.0,,,49120000ZC0223,,,,,,,,,,,,,0.0,1.0,Maison,105.0,3.0,S,sols,,,485.0,-0.60733,47.409307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2685.714285714286,1
2024-593793,2024-06-26,1.0,Vente,70000.0,9.0,,RUE DU BRELOQUET,0790,49300.0,49099.0,Cholet,49.0,,,49099000BX0334,,,,,,,,,,,,,0.0,1.0,Maison,48.0,3.0,S,sols,,,328.0,-0.884533,47.052785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1458.3333333333333,1
2024-593798,2024-06-28,1.0,Vente,160000.0,5171.0,,L ARCHE (CHAMPIGNE),B008,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,49080000AE0098,,,,,,,,,,,,,0.0,1.0,Maison,110.0,3.0,S,sols,,,3210.0,-0.478682,47.684083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1454.5454545454545,1
2024-593800,2024-06-19,1.0,Vente,172000.0,8.0,,RUE FLANDRES DUNKERQUE 1940,0033,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,490800000A0490,,,,,,,,,,,,,0.0,1.0,Maison,118.0,3.0,S,sols,,,1000.0,-0.48717,47.687113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1457.6271186440679,1
2024-593802,2024-06-26,1.0,Vente,295100.0,21.0,,AV DE L ABREUVOIR,0009,49300.0,49099.0,Cholet,49.0,,,49099000AH0538,,,494.0,,,,,,,,,,1.0,2.0,Appartement,104.0,4.0,,,,,,-0.881232,47.058077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2837.5,0
2024-593809,2024-06-28,1.0,Vente,153000.0,1.0,,RUE DE SICILE,4306,49300.0,49099.0,Cholet,49.0,,,49099000CZ0412,,,,,,,,,,,,,0.0,1.0,Maison,108.0,5.0,S,sols,,,628.0,-0.865618,47.039313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1416.6666666666667,1
2024-593810,2024-06-24,1.0,Vente,239000.0,5060.0,,LA RIMBOURGERE,B535,49280.0,49343.0,La Tessoualle,49.0,,,49343000AK0269,,,,,,,,,,,,,0.0,1.0,Maison,107.0,4.0,S,sols,,,342.0,-0.844271,46.998878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2233.644859813084,1
2024-593811,2024-06-28,1.0,Vente,174000.0,3.0,,RES LE PUY GARNIER,A475,49100.0,49007.0,Angers,49.0,,,49007000CI0008,,,1112.0,,1156.0,,,,,,,,2.0,2.0,Appartement,82.0,5.0,,,,,,-0.528846,47.470692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2121.951219512195,0
2024-593812,2024-06-25,1.0,Vente,205000.0,20.0,,RUE DU MOULIN DE LA CROIX,0075,49370.0,49271.0,Saint-Clément-de-la-Place,49.0,,,49271000AB0089,,,,,,,,,,,,,0.0,1.0,Maison,96.0,6.0,S,sols,,,650.0,-0.744777,47.529012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2135.4166666666665,1
2024-593813,2024-06-25,1.0,Vente,150000.0,9.0,,RUE DU PRE FLEURI,0202,49370.0,49183.0,Val d'Erdre-Auxence,49.0,,,491833760D0426,,,,,,,,,,,,,0.0,1.0,Maison,85.0,4.0,S,sols,,,681.0,-0.891949,47.465496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1764.7058823529412,1
2024-593816,2024-06-26,1.0,Vente,95000.0,13.0,,RUE DESJARDINS,2400,49100.0,49007.0,Angers,49.0,,,49007000BW0338,,,3.0,21.72,,,,,,,,,1.0,2.0,Appartement,21.0,1.0,,,,,,-0.545557,47.468675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,4523.809523809524,0
2024-593818,2024-06-26,1.0,Vente,216000.0,13.0,,RUE DU GOUSSET,0083,49370.0,49183.0,Val d'Erdre-Auxence,49.0,,,491830000C1020,,,,,,,,,,,,,0.0,1.0,Maison,87.0,5.0,S,sols,,,435.0,-0.878474,47.522671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2482.7586206896553,1
2024-593819,2024-06-21,1.0,Vente,250000.0,58.0,,RUE MARIE BAUDRY,2860,49300.0,49099.0,Cholet,49.0,,,49099000AN0302,,,,,,,,,,,,,0.0,1.0,Maison,85.0,5.0,S,sols,,,393.0,-0.882633,47.066737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2941.176470588235,1
2024-593820,2024-06-28,1.0,Vente,105000.0,8.0,,IMP BELLE VUE,0040,49340.0,49355.0,Trémentines,49.0,,,49355000AC0037,,,,,,,,,,,,,0.0,1.0,Maison,60.0,2.0,S,sols,,,233.0,-0.791037,47.119793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1750.0,1
2024-593822,2024-06-19,1.0,Vente,110100.0,3.0,,SQ ROLAND DORGELES,6982,49100.0,49007.0,Angers,49.0,,,49007000BM0577,,,5.0,,,,,,,,,,1.0,2.0,Appartement,30.0,2.0,,,,,,-0.542039,47.478784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,3670.0,0
2024-593823,2024-07-03,1.0,Vente,175000.0,28.0,,RUE DES ROULEAUX,1080,49290.0,49063.0,Chalonnes-sur-Loire,49.0,,,49063000AA0189,,,,,,,,,,,,,0.0,1.0,Maison,95.0,5.0,S,sols,,,149.0,-0.765325,47.353179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,1842.1052631578948,1
2024-593824,2024-06-24,1.0,Vente,259900.0,4.0,,IMP DES MAGNOLIAS,0061,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,490800000C0476,,,,,,,,,,,,,0.0,1.0,Maison,80.0,3.0,S,sols,,,714.0,-0.502679,47.677538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,3248.75,1
2024-593825,2024-07-02,1.0,Vente,128000.0,3.0,B,ALL DES CERISIERS,0180,49800.0,49353.0,Trélazé,49.0,,,49353000AE1091,,,,,,,,,,,,,0.0,1.0,Maison,41.0,1.0,S,sols,,,24.0,-0.501669,47.448231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,3121.951219512195,1
2024-593830,2024-07-08,1.0,Vente,226900.0,34.0,,RUE D ANGERS,0010,49460.0,49055.0,Cantenay-Épinard,49.0,,,49055000AC0582,,,,,,,,,,,,,0.0,1.0,Maison,103.0,4.0,S,sols,,,244.0,-0.568908,47.532628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2202.9126213592235,1
2024-593833,2024-07-05,1.0,Vente,312000.0,2.0,D,RTE DE LA CHANSONNIERE,0030,49125.0,49048.0,Briollay,49.0,,,49048000AM0116,,,,,,,,,,,,,0.0,1.0,Maison,109.0,5.0,S,sols,,,668.0,-0.48605,47.573299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2862.3853211009173,1
2024-593835,2024-06-21,1.0,Vente,272500.0,103.0,,GR GRANDE RUE,0400,49640.0,49220.0,Morannes sur Sarthe-Daumeray,49.0,,,49220000AC0083,,,,,,,,,,,,,0.0,1.0,Maison,196.0,7.0,S,sols,,,221.0,-0.417127,47.741129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1390.3061224489795,1
2024-593837,2024-07-01,1.0,Vente,75000.0,18.0,,RUE DE LA TRAQUETTE,7710,49100.0,49007.0,Angers,49.0,,,49007000HO0039,,,28.0,23.82,,,,,,,,,1.0,2.0,Appartement,24.0,1.0,,,,,,-0.569201,47.480551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,3125.0,0
2024-593838,2024-07-04,1.0,Vente,200000.0,1.0,,LA MAISON NEUVE DES LANDES,B375,49430.0,49017.0,Baracé,49.0,,,490170000B1171,,,,,,,,,,,,,0.0,1.0,Maison,63.0,4.0,S,sols,,,2702.0,-0.33683,47.649788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,3174.6031746031745,1
2024-593839,2024-07-04,1.0,Vente,70000.0,5046.0,,LA PLANTE,B416,49330.0,49205.0,Miré,49.0,,,492050000A0622,,,,,,,,,,,,,0.0,1.0,Maison,76.0,4.0,S,sols,,,785.0,-0.497713,47.764102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,921.0526315789474,1
2024-593840,2024-06-24,1.0,Vente,335609.0,5.0,,ALL JACQUES PREVERT,0618,49240.0,49015.0,Avrillé,49.0,,,49015000BC0056,,,,,,,,,,,,,0.0,1.0,Maison,93.0,5.0,S,sols,,,522.0,-0.598512,47.48841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,3608.6989247311826,1
2024-593841,2024-07-04,1.0,Vente,160000.0,2.0,,RUE DU MOULIN,0925,49250.0,49021.0,Beaufort-en-Anjou,49.0,,,49021000AT0272,,,,,,,,,,,,,0.0,1.0,Maison,60.0,4.0,S,sols,,,629.0,-0.226593,47.440905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2666.6666666666665,1
2024-593843,2024-07-05,1.0,Vente,104000.0,56.0,,RUE BOISNET,1010,49100.0,49007.0,Angers,49.0,,,49007000BS0295,,,9.0,,,,,,,,,,1.0,2.0,Appartement,22.0,1.0,,,,,,-0.553619,47.474418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,4727.272727272727,0
2024-593844,2024-06-28,1.0,Vente,230000.0,17.0,,RUE DE LA MAURANDIE,2901,49300.0,49099.0,Cholet,49.0,,,49099000DN0127,,,,,,,,,,,,,0.0,1.0,Maison,100.0,4.0,S,sols,,,505.0,-0.903138,47.054055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2300.0,1
2024-593846,2024-07-03,1.0,Vente,120000.0,19.0,,RUE DES EGLANTIERS,0101,49430.0,49174.0,Huillé-Lézigné,49.0,,,491741590B0543,,,,,,,,,,,,,0.0,1.0,Maison,113.0,3.0,S,sols,,,138.0,-0.306377,47.650619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,1061.9469026548672,1
2024-593848,2024-07-04,1.0,Vente,265000.0,4.0,,RUE D ENGHEIN,0071,49125.0,49347.0,Tiercé,49.0,,,49347000AI0278,,,,,,,,,,,,,0.0,1.0,Maison,103.0,4.0,S,sols,,,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2572.8155339805826,1
2024-593849,2024-06-19,1.0,Vente,210000.0,10.0,,RUE LEBON,4710,49100.0,49007.0,Angers,49.0,,,49007000BM0113,,,,,,,,,,,,,0.0,1.0,Maison,79.0,3.0,S,sols,,,100.0,-0.544757,47.47724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2658.227848101266,1
2024-593851,2024-06-28,1.0,Vente,117000.0,3.0,,RUE DES SABLONS,2353,49400.0,49328.0,Saumur,49.0,,,49328016DR0288,,,4.0,,52.0,,,,,,,,2.0,2.0,Appartement,68.0,4.0,,,,,,-0.093333,47.24949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1720.5882352941176,0
2024-593857,2024-07-04,1.0,Vente,265000.0,16.0,,CHE DES BRIANDIERES,0210,49140.0,49377.0,Rives-du-Loir-en-Anjou,49.0,,,49377337ZO0091,,,,,,,,,,,,,0.0,1.0,Maison,110.0,4.0,S,sols,,,480.0,-0.455292,47.576878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2409.090909090909,1
2024-593858,2024-06-18,1.0,Vente,210000.0,50.0,,RUE DE LA CREMAILLERE D'ARGENT,0451,49800.0,49307.0,Loire-Authion,49.0,,,49307042AH0147,,,,,,,,,,,,,0.0,1.0,Maison,148.0,4.0,S,sols,,,500.0,-0.42729,47.465543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1418.918918918919,1
2024-593860,2024-07-04,1.0,Vente,258438.0,5.0,,RTE DE L AULNERIE,0016,49125.0,49048.0,Briollay,49.0,,,49048000AR0118,,,,,,,,,,,,,0.0,1.0,Maison,95.0,5.0,AG,terrains d'agrément,,,1724.0,-0.490929,47.587178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2720.4,1
2024-593861,2024-07-05,1.0,Vente,372000.0,37.0,,RTE DU MOULIN,0048,49125.0,49048.0,Briollay,49.0,,,49048000AO0021,,,,,,,,,,,,,0.0,1.0,Maison,209.0,9.0,AG,terrains d'agrément,,,1464.0,-0.472555,47.577396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,1779.9043062200958,1
2024-593862,2024-07-02,1.0,Vente,249000.0,12.0,,ALL DE LA PROMENADE,1050,49290.0,49063.0,Chalonnes-sur-Loire,49.0,,,49063000AE0277,,,,,,,,,,,,,0.0,1.0,Maison,80.0,3.0,S,sols,,,899.0,-0.778177,47.344176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,3112.5,1
2024-593863,2024-07-01,1.0,Vente,470000.0,2.0,,ALL DU CLOS ALLEREAU,0188,49290.0,49063.0,Chalonnes-sur-Loire,49.0,,,49063000AI0378,,,,,,,,,,,,,0.0,1.0,Maison,188.0,5.0,S,sols,,,965.0,-0.773571,47.353272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2500.0,1
2024-593869,2024-06-19,1.0,Vente,285000.0,6.0,,RUE DU BOIS L ABBE,1005,49100.0,49007.0,Angers,49.0,,,49007000AZ0175,,,,,,,,,,,,,0.0,1.0,Maison,100.0,5.0,S,sols,,,554.0,-0.512516,47.491225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2850.0,1
2024-593870,2024-06-21,1.0,Vente,150000.0,10.0,,ALL DES SARCELLES,4235,49300.0,49099.0,Cholet,49.0,,,49099000DK0264,,,,,,,,,,,,,0.0,1.0,Maison,89.0,5.0,S,sols,,,317.0,-0.902493,47.045661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1685.3932584269662,1
2024-593871,2024-07-02,1.0,Vente,190000.0,46.0,,RTE DE LA VACHERIE,0189,49125.0,49347.0,Tiercé,49.0,,,49347000ZI0073,,,,,,,,,,,,,0.0,1.0,Maison,120.0,4.0,S,sols,,,225.0,-0.412395,47.651107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,1583.3333333333333,1
2024-593872,2024-07-01,1.0,Vente,435000.0,11.0,,RUE DU MARAIS,0800,49290.0,49063.0,Chalonnes-sur-Loire,49.0,,,49063000AC0151,,,,,,,,,,,,,0.0,1.0,Maison,128.0,5.0,S,sols,,,587.0,-0.76007,47.349483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,3398.4375,1
2024-593873,2024-06-25,1.0,Vente,237000.0,1.0,,RTE DU MARCHAIS,0362,49350.0,49261.0,Gennes-Val-de-Loire,49.0,,,49261094ZC0155,,,,,,,,,,,,,0.0,1.0,Maison,88.0,5.0,AG,terrains d'agrément,,,1600.0,-0.153825,47.302909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2693.181818181818,1
2024-593876,2024-07-05,1.0,Vente,130000.0,3.0,,RUE DU MOULIN,0226,49260.0,49253.0,Le Puy-Notre-Dame,49.0,,,49253000ZB0114,,,,,,,,,,,,,0.0,1.0,Maison,104.0,5.0,S,sols,,,1392.0,-0.239781,47.126994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,1250.0,1
2024-593877,2024-06-20,1.0,Vente,145280.0,38.0,B,RUE BERNIER,0830,49000.0,49007.0,Angers,49.0,,,49007000CV0809,,,,,,,,,,,,,0.0,1.0,Maison,42.0,2.0,S,sols,,,35.0,-0.544168,47.461987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,3459.0476190476193,1
2024-593879,2024-07-08,1.0,Vente,472779.5,209.0,,RUE SAUMUROISE,7400,49000.0,49007.0,Angers,49.0,,,49007000CR0226,,,,,,,,,,,,,0.0,2.0,Appartement,38.0,2.0,S,sols,,,110.0,-0.528823,47.455189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,12441.565789473685,0
2024-593880,2024-06-26,1.0,Vente,203000.0,22.0,,RTE DE GAGNEBERT,0040,49610.0,49167.0,Les Garennes sur Loire,49.0,,,49167000AO0288,,,,,,,,,,,,,0.0,1.0,Maison,69.0,3.0,S,sols,,,462.0,-0.483288,47.403493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2942.0289855072465,1
2024-593882,2024-06-28,1.0,Vente,104000.0,8.0,,LES VARENNES (BRISSARTHE),D004,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,490800510A0521,,,,,,,,,,,,,0.0,1.0,Maison,61.0,2.0,S,sols,,,500.0,-0.447244,47.721795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1704.9180327868853,1
2024-593884,2024-07-02,1.0,Vente,190000.0,49.0,,RUE DE LA LOIRE (POMMERAYE),0240,49620.0,49244.0,Mauges-sur-Loire,49.0,,,49244000AH0108,,,,,,,,,,,,,0.0,1.0,Maison,80.0,4.0,S,sols,,,243.0,-0.860611,47.359244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2375.0,1
2024-593886,2024-07-03,1.0,Vente,603000.0,56.0,B,RUE RABELAIS,6600,49000.0,49007.0,Angers,49.0,,,49007000CY0514,,,,,,,,,,,,,0.0,1.0,Maison,120.0,6.0,S,sols,,,256.0,-0.546649,47.460766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,5025.0,1
2024-593887,2024-06-26,1.0,Vente,290000.0,32.0,,RUE JEANNE QUEMARD,4340,49000.0,49007.0,Angers,49.0,,,49007000EW0163,,,,,,,,,,,,,0.0,1.0,Maison,98.0,5.0,S,sols,,,401.0,-0.594392,47.477867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2959.183673469388,1
2024-593888,2024-07-02,1.0,Vente,285000.0,8.0,,CHE DU FRESCHE,0068,49190.0,49259.0,Rochefort-sur-Loire,49.0,,,49259000AE0070,,,,,,,,,,,,,0.0,1.0,Maison,100.0,4.0,S,sols,,,500.0,-0.658194,47.355481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2850.0,1
2024-593889,2024-06-21,1.0,Vente,265000.0,11.0,,RUE RAYMOND SEVRY,0954,49800.0,49353.0,Trélazé,49.0,,,49353000AE0753,,,1.0,,,,,,,,,,1.0,2.0,Appartement,90.0,4.0,,,,,,-0.493596,47.446975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2944.4444444444443,0
2024-593890,2024-06-26,1.0,Vente,215260.0,26.0,,RUE DES LAVANDIERES,0253,49380.0,49086.0,Terranjou,49.0,,,49086227ZB0230,,,,,,,,,,,,,0.0,1.0,Maison,124.0,6.0,S,sols,,,402.0,-0.448102,47.304907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,1735.967741935484,1
2024-593892,2024-06-27,1.0,Vente,285000.0,12.0,,RUE DU PILIER CARRE,0232,49800.0,49307.0,Loire-Authion,49.0,,,49307004AC0118,,,,,,,,,,,,,0.0,1.0,Maison,124.0,5.0,S,sols,,,505.0,-0.400629,47.45889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2298.3870967741937,1
2024-593893,2024-07-10,1.0,Vente,135000.0,4.0,,RUE D OSNABRUCK,5845,49100.0,49007.0,Angers,49.0,,,49007000BD0582,,,105.0,,115.0,,,,,,,,2.0,2.0,Appartement,66.0,4.0,,,,,,-0.525756,47.486116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2045.4545454545455,0
2024-593894,2024-06-28,1.0,Vente,170000.0,42.0,,RUE BOISNET,1010,49100.0,49007.0,Angers,49.0,,,49007000BS0018,,,3.0,,,,,,,,,,1.0,2.0,Appartement,60.0,3.0,,,,,,-0.552748,47.474479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2833.3333333333335,0
2024-593898,2024-06-28,1.0,Vente,1020000.0,25.0,,RUE DE L AMIRAL MAILLE BREZE,4212,49260.0,49060.0,Bellevigne-les-Châteaux,49.0,,,49060046AB0246,,,,,,,,,,,,,0.0,1.0,Maison,283.0,6.0,S,sols,,,1299.0,-0.059566,47.173777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,3604.2402826855123,1
2024-593907,2024-06-26,1.0,Vente,205000.0,11.0,,RUE JEAN MERMOZ,0635,49700.0,49125.0,Doué-en-Anjou,49.0,,,49125000AI0093,,,,,,,,,,,,,0.0,1.0,Maison,88.0,4.0,S,sols,,,837.0,-0.283214,47.195082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2329.5454545454545,1
2024-593908,2024-06-26,1.0,Vente,190500.0,26.0,,RUE DE L AUBEPIN,0370,49100.0,49007.0,Angers,49.0,,,49007000AM0246,,,,,,,,,,,,,0.0,1.0,Maison,64.0,3.0,S,sols,,,545.0,-0.567567,47.484808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,2976.5625,1
2024-593909,2024-07-08,1.0,Vente,80000.0,46.0,,RUE DU COMMERCE (VILLEDIEU),3426,49450.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023375AD0343,,,,,,,,,,,,,0.0,1.0,Maison,102.0,4.0,S,sols,,,270.0,-1.063761,47.146715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,784.3137254901961,1
2024-593910,2024-07-08,1.0,Vente,278000.0,46.0,,RUE DU PATIOU (LIRE),0393,49530.0,49069.0,Orée d'Anjou,49.0,,,490691770E2679,,,,,,,,,,,,,0.0,1.0,Maison,121.0,4.0,S,sols,,,592.0,-1.153861,47.344156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2297.5206611570247,1
2024-593911,2024-07-10,1.0,Vente,140000.0,42.0,,IMP DE LA MENOCHETIERE,0271,49140.0,49163.0,Jarzé Villages,49.0,,,49163000ZB0138,,,,,,,,,,,,,0.0,1.0,Maison,60.0,2.0,,,,,,-0.253418,47.560565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,2333.3333333333335,1
2024-593912,2024-07-05,1.0,Vente,100000.0,13.0,,RUE ST LAZARE,7260,49100.0,49007.0,Angers,49.0,,,49007000HO0103,,,2.0,,,,,,,,,,1.0,2.0,Appartement,25.0,2.0,,,,,,-0.565868,47.479463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,4000.0,0
